"id","date","chronological_band","polity","event","core_sources","source_caveat","actioner_representation","spatial_scope","first_depiction_file"
"ML-1379-002","1379（洪武十二年）","1368-1398_hongwu","明与海上、朝贡相关政权","占城向南京致敬","《太祖实录》洪武十二年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;maritime_and_foreign_polities","maritime_or_transregional","chapters/anchor-register/hongwu-register.tex"
"ML-1379-003","1379（洪武十二年）","1368-1398_hongwu","明","北元诸部、东北和西南的边报、招抚与防御命令持续进入本年政务，须按具体部众和地域复核。","《太祖实录》洪武十二年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;frontier_polities_and_communities","frontier_or_borderland","chapters/anchor-register/hongwu-register.tex"
"EM-1380-HU-WEIYONG","1380（洪武十三年）正月","1368-1398_hongwu","明","胡惟庸案后中书省被废，皇帝直接统辖六部","《太祖实录》洪武十三年正月条；《明史·胡惟庸传》与《职官志》；《大诰》胡惟庸案条","废相与制度变动可靠；胡惟庸“通倭通元”等指控须视为案狱叙事而非既定事实","court_and_officials;local_society_and_elites","local_or_provincial","chapters/anchor-register/hongwu-register.tex"
"ML-1380-001","1380（洪武十三年）","1368-1398_hongwu","明","胡惟庸密谋刺杀洪武帝，被捕；随后的调查导致大约 15,000 人被处决","《太祖实录》洪武十三年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"ML-1380-002","1380（洪武十三年）","1368-1398_hongwu","明","“黄蜂巢”火箭炮是为明军制造的。","《太祖实录》洪武十三年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"EM-1381-LIJIA-HUANGCE","1381（洪武十四年）","1368-1398_hongwu","明与里甲户籍社会","朝廷推进黄册与里甲编制，登记户口、田土和役属","《太祖实录》洪武十四年户籍条；《明会典·户口》；徽州等地明代黄册残卷","制度命令可靠；存世黄册仅反映部分地区与登记口径","court_and_officials;fiscal_and_commercial_actors","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"EM-1381-YUNNAN-CAMPAIGN","1381（洪武十四年）","1368-1398_hongwu","明、梁王与云南诸势力","傅友德、蓝玉、沐英率军自川黔进攻云南","《太祖实录》洪武十四年条；《明史·傅友德传》《沐英传》；《云南图经志书》云南府条","出兵和主帅可靠；军额、伤亡与各族群立场不可照录明方奏报","court_and_officials;armed_forces","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"ML-1381-001","1381（洪武十四年）十二月","1368-1398_hongwu","明","明征服云南：明军占领曲靖","《太祖实录》洪武十四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"ML-1382-001","1382（洪武十五年）四月","1368-1398_hongwu","明","明征服云南：明军征服云南","《太祖实录》洪武十五年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"EM-1383-JINYIWEI","1383（洪武十六年）","1368-1398_hongwu","明","设置锦衣卫，皇帝以亲军兼掌侦缉和诏狱","《太祖实录》洪武十六年条；《明史·职官志》；《明会典·锦衣卫》","设卫可靠；后世将其职能倒投到洪武初年须谨慎","court_and_officials;armed_forces","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"ML-1383-001","1383（洪武十六年）","1368-1398_hongwu","明","沿海朝贡、海禁和港口管理的文书构成本年海上联系线索，禁令不能直接推作私人航行停止。","《太祖实录》洪武十六年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;maritime_and_foreign_polities","maritime_or_transregional","chapters/anchor-register/hongwu-register.tex"
"ML-1384-001","1384（洪武十七年）四月","1368-1398_hongwu","明","洪武皇帝将政府机构从皇宫迁至南京城墙外","《太祖实录》洪武十七年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;local_society_and_elites","local_or_provincial","chapters/anchor-register/hongwu-register.tex"
"ML-1384-002","1384（洪武十七年）","1368-1398_hongwu","明","皇室、功臣与中枢官僚的任免或案件材料构成本年权力重组线索，案狱叙事须避免照录罪名。","《太祖实录》洪武十七年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"EM-1385-DAGAO","1385（洪武十八年）","1368-1398_hongwu","明","《大诰》颁行，以案例和重刑语言约束官民","《大诰》初编；《太祖实录》洪武十八年条；《明史·刑法志》","文本与颁行可靠；规范性惩戒话语不能直接换算为实际犯罪率","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"EM-1385-GUO-HUAN","1385（洪武十八年）","1368-1398_hongwu","明与户部、地方官吏","郭桓案牵连户部及各地征粮官吏，朝廷严惩侵没赋税者","《太祖实录》洪武十八年条；《明史·刑法志》；《大诰》郭桓案条","案件与惩处可靠；被杀人数及“全国贪墨”规模高度依赖官方案狱口径","court_and_officials;armed_forces;local_society_and_elites;fiscal_and_commercial_actors","local_or_provincial","chapters/anchor-register/hongwu-register.tex"
"ML-1385-001","1385（洪武十八年）","1368-1398_hongwu","明与地方反抗、流动作战集团","吴冕叛乱：锦叛乱被击败","《太祖实录》洪武十八年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups","local_or_provincial","chapters/anchor-register/hongwu-register.tex"
"ML-1385-002","1385（洪武十八年）","1368-1398_hongwu","明","科举考试恢复","《太祖实录》洪武十八年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;religious_and_cultural_actors","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"ML-1385-003","1385（洪武十八年）","1368-1398_hongwu","明","郭焕因贪污粮食700万担被执行死刑","《太祖实录》洪武十八年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;fiscal_and_commercial_actors","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"ML-1386-001","1386（洪武十九年）一月","1368-1398_hongwu","明与地方反抗、流动作战集团","明蒙毛战争：蒙毛起义军的司论法","《太祖实录》洪武十九年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;local_society_and_elites;insurgents_and_mobile_groups","local_or_provincial","chapters/anchor-register/hongwu-register.tex"
"ML-1386-002","1386（洪武十九年）","1368-1398_hongwu","明","朝廷围绕卫所军户的编籍、屯田与调发整理本年军政文书，作为明初军事接收的可核查节点。","《太祖实录》洪武十九年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;fiscal_and_commercial_actors","imperial_or_multi_regional","chapters/anchor-register/hongwu-register.tex"
"EM-1387-FISHSCALE-REGISTERS","1387（洪武二十年）","1368-1398_hongwu","明与江南田土社会","朝廷催成鱼鳞图册等田土登记以配合赋役核算","《太祖实录》洪武二十年田土条；《明会典·田土》；徽州鱼鳞图册与相关契约","命令与部分册籍可证；图册年代、抄补层次和亩数不等于实际占有","court_and_officials;local_society_and_elites;fiscal_and_commercial_actors","local_or_provincial","chapters/anchor-register/hongwu-register.tex"
"EM-1387-NAGHACHU","1387（洪武二十年）","1368-1398_hongwu","明与纳哈出部","冯胜等在辽东、松花江方向迫使纳哈出率部降明","《太祖实录》洪武二十年条；《明史·冯胜传》与《北虏传》；《高丽史》辽东方面条","降附事实可靠；部众数量和“归化”程度不能由明方献俘叙事推定","court_and_officials;frontier_polities_and_communities","frontier_or_borderland","chapters/anchor-register/hongwu-register.tex"
"ML-1387-001","1387（洪武二十年）十月","1368-1398_hongwu","明与蒙古诸部","明朝对乌里安凯的战役：那加楚向明朝军队投降","《太祖实录》洪武二十年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;armed_forces;frontier_polities_and_communities","frontier_or_borderland","chapters/anchor-register/hongwu-register.tex"
