id,date,polity,event,confidence,core_sources,modern_direction,cause,consequence,target,evidence_type,source_locator,source_caveat
"EM-1371-MINGXIA","1371（洪武四年）","明与明夏","傅友德等沿长江入蜀，夏主明昇降明","年代可靠；行军路线和地方响应不能只据凯旋叙事复原","《太祖实录》洪武四年条；《明史·明玉珍传》；《四川通志》明夏遗迹条","明夏政权覆亡、长江水军与四川地方接收研究","明夏控制四川但与中原补给和政治盟友隔绝；明军掌握长江中下游军运条件","四川纳入明朝行政与赋役框架；山地边区和土司关系仍须逐步处理","chapters/early-ming/southwest-local-order.tex","annalistic_record","《太祖实录》洪武四年条；《明史·明玉珍传》；《四川通志》明夏遗迹条","年代可靠；行军路线和地方响应不能只据凯旋叙事复原"
"ML-1371-001","1371（洪武四年）五月18日","明","明军攻占温州","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《太祖实录》洪武四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch01-hongwu-jianwen-yongle.tex","annalistic_record","《太祖实录》洪武四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1371-002","1371（洪武四年）七月","明","明军攻克杭州","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《太祖实录》洪武四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch01-hongwu-jianwen-yongle.tex","annalistic_record","《太祖实录》洪武四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1371-003","1371（洪武四年）八月3日","明","明盛将四川投降明朝","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《太祖实录》洪武四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch01-hongwu-jianwen-yongle.tex","annalistic_record","《太祖实录》洪武四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1371-004","1371（洪武四年）","明","国子监注册学生达3,728人","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《太祖实录》洪武四年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch01-hongwu-jianwen-yongle.tex","annalistic_record","《太祖实录》洪武四年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"EM-1372-LINGBEI-EXPEDITION","1372（洪武五年）","明与北元","三路北伐受挫，李文忠、徐达等部未能取得预期战果","战役大势可靠；败因、损失和各路会师情况在记载中不一","《太祖实录》洪武五年条；《明史·李文忠传》与《北虏传》；17世纪《蒙古源流》北元汗统叙事","1372年北伐的路线选择、后勤与明方战报修辞研究","明廷试图以多路大军压迫北元；行军距离、草原水草和部队协同限制远征","太祖转向更审慎的北边经营；卫所、边墙和藩王防线的重要性上升","chapters/early-ming/northern-frontier-and-beiping.tex","annalistic_record","《太祖实录》洪武五年条；《明史·李文忠传》与《北虏传》；17世纪《蒙古源流》北元汗统叙事","战役大势可靠；败因、损失和各路会师情况在记载中不一"
"EM-1372-RYUKYU","1372（洪武五年）","明与琉球诸政权","明使杨载出使琉球并开启朝贡往来","明使出航与琉球回应有双边记录；三山内部政治不应视作单一国家","《太祖实录》洪武五年条；《明史·琉球传》；《历代宝案》早期入贡文书","琉球三山、朝贡文书与东海航路研究","海禁后明廷仍需以官方使节组织可控的海上外交；琉球各势力寻求外部承认","形成持续的册封—贸易通道；朝贡名义与实际航运、商人网络不能混同","chapters/early-ming/maritime-tributary-world.tex","annalistic_record","《太祖实录》洪武五年条；《明史·琉球传》；《历代宝案》早期入贡文书","明使出航与琉球回应有双边记录；三山内部政治不应视作单一国家"
"ML-1372-001","1372（洪武五年）四月","明","明军在土拉河击败可克帖木儿","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《太祖实录》洪武五年条；《明会典》相关条目；地方志、黄册/契约/河工材料","从定额、报数、实收和地方文书的口径差异研究财政执行","财政征解、交通工程或货币支付的压力使相关措施进入政务。","其法定安排不等于地方执行，后续须以地域材料追踪负担与成效。","chapters/ch01-hongwu-jianwen-yongle.tex","annalistic_record","《太祖实录》洪武五年条；《明会典》相关条目；地方志、黄册/契约/河工材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1372-002","1372（洪武五年）","明","明军在喀喇昆仑被击溃","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《太祖实录》洪武五年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch01-hongwu-jianwen-yongle.tex","annalistic_record","《太祖实录》洪武五年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1372-003","1372（洪武五年）","明","明军攻克永昌，攻克居延","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《太祖实录》洪武五年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch01-hongwu-jianwen-yongle.tex","annalistic_record","《太祖实录》洪武五年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1372-004","1372（洪武五年）","明","国子监注册学生突破1万人","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《太祖实录》洪武五年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch01-hongwu-jianwen-yongle.tex","annalistic_record","《太祖实录》洪武五年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
