"id","date","polity","event","confidence","core_sources","modern_direction","cause","consequence","target","evidence_type","source_locator","source_caveat","tier"
"WH-0129-WEI-QING","前129年","汉与匈奴","卫青等四将出塞，龙城之战取得武帝朝首场显著战果","核心事实可靠；四路行军和斩获数有争议","《史记·卫将军骠骑列传》；《汉书·卫青霍去病传》；《资治通鉴》卷十八","龙城之战、汉军骑兵编成与战功叙事研究","马邑失败后汉廷试探性多路出击，需验证骑兵远征能力","卫青崛起，汉军由被动守边逐渐转向主动袭击匈奴部众","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·卫将军骠骑列传》；《汉书·卫青霍去病传》；《资治通鉴》卷十八","核心事实可靠；四路行军和斩获数有争议","A"
"WH-0127-SHUOFANG","前127年","汉与匈奴","卫青收复河南地，汉置朔方郡并修筑防御体系","可靠纪年；郡界和筑塞范围有争议","《史记·卫将军骠骑列传》；《汉书·武帝纪》；《汉书·地理志》","朔方郡设置、河套农业与边郡军政研究","匈奴据河套可威胁关中北缘，汉廷须建立前推据点和补给基地","河套纳入汉郡县与屯戍网络，边防成本和徙民压力同步增加","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·卫将军骠骑列传》；《汉书·武帝纪》；《汉书·地理志》","可靠纪年；郡界和筑塞范围有争议","B"
"WH-0124-MO-NAN","前124年","汉与匈奴","卫青夜袭右贤王，扩大漠南作战成果","可靠纪年；俘获和兵数有争议","《史记·卫将军骠骑列传》；《汉书·卫青霍去病传》；《汉书·匈奴传》","漠南远征、夜袭叙事与草原战场补给研究","朔方前推后汉军获得更近的出塞基地，武帝要求持续压迫匈奴右翼","汉军提高草原作战经验，但远征耗费加重对马匹、粮秣和财政的需求","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·卫将军骠骑列传》；《汉书·卫青霍去病传》；《汉书·匈奴传》","可靠纪年；俘获和兵数有争议","C"
"WH-0121-HEXI","前121年春夏","汉与匈奴","霍去病两次出陇西、河西，击破浑邪、休屠部","可靠纪年；战果与行军距离有争议","《史记·卫将军骠骑列传》；《汉书·霍去病传》；《汉书·匈奴传》","河西战役、祁连山地理与浑邪降汉研究","汉廷试图切断匈奴与西羌、西域的联络，霍去病率轻骑深入河西","河西走廊军事格局转变，汉可进一步设置郡县并经营西向通道","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·卫将军骠骑列传》；《汉书·霍去病传》；《汉书·匈奴传》","可靠纪年；战果与行军距离有争议","C"
"WH-0121-HUNYE-SURRENDER","前121年秋","汉与匈奴","浑邪王率部众降汉，汉廷安置降众于边郡","核心事实可靠；降众数量有争议","《史记·卫将军骠骑列传》；《汉书·霍去病传》；《汉书·地理志》","浑邪降汉、降人安置与河西人口结构研究","河西连续失利使浑邪王与匈奴单于关系恶化，汉军提供可选择的保护与赏赐","汉获得河西控制的政治支点，降人安置也带来粮食、身份与边防管理问题","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·卫将军骠骑列传》；《汉书·霍去病传》；《汉书·地理志》","核心事实可靠；降众数量有争议","B"
"WH-0120-HEXI-COMMANDERIES","前120年至前111年","汉","河西陆续设置武威、酒泉、张掖、敦煌等郡，经营走廊","设置次序可靠；各郡建置年份有争议","《汉书·地理志》；《汉书·武帝纪》；居延汉简（河西边郡文书）","河西四郡建置、徙民屯戍与郡名年代研究","河西战胜需要转化为持续行政和交通控制，中央须安置军民并保障道路","走廊成为汉与西域往来的制度化通道，但郡县实际覆盖呈现边塞与绿洲差异","chapters/western-han/princes-frontier-and-expansion.tex","excavated_text_or_inscription","《汉书·地理志》；《汉书·武帝纪》；居延汉简（河西边郡文书）","设置次序可靠；各郡建置年份有争议","B"
"WH-0119-MOBEI","前119年","汉与匈奴","卫青、霍去病北出漠北，匈奴单于远遁","可靠纪年；双方损失与战果有争议","《史记·卫将军骠骑列传》；《汉书·武帝纪》；《汉书·匈奴传》","漠北之战、气候地理与汉军远征成本研究","汉已取得河套和河西基地，试图以大规模会战削弱单于本部","匈奴未被消灭但北退，汉军马匹和财政损耗巨大，战争政策引出财政集权","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·卫将军骠骑列传》；《汉书·武帝纪》；《汉书·匈奴传》","可靠纪年；双方损失与战果有争议","C"
"WH-0119-SALT-IRON-COIN","前119年","汉","武帝朝收铸五铢钱并强化盐铁专营，由桑弘羊等主持财政措施","年代大体可靠；措施分期和执行范围有争议","《史记·平准书》；《汉书·食货志》；西汉五铢钱范与钱币窖藏","盐铁专营、五铢钱标准化与国家财政能力研究","漠北远征和边郡建设耗费巨大，私铸与地方资源控制限制中央财力","国家直接介入盐铁和铸币，形成持续争论的财政官营体系","chapters/western-han/imperial-capacity.tex","retrospective_history","《史记·平准书》；《汉书·食货志》；西汉五铢钱范与钱币窖藏","年代大体可靠；措施分期和执行范围有争议","C"
"WH-0118-UNIFORM-TRANSPORT","前118年前后","汉","桑弘羊推行均输、平准以调运物资和调节价格","制度存在可靠；实施地域与效果有争议","《史记·平准书》；《汉书·食货志》；《盐铁论·本议》","均输平准的官营流通、价格调节与区域市场研究","远征与都城供应需要将各地贡赋转化为可调度的物资，运输差价被商人利用","中央财政取得更多流通信息和收益，也扩大官商竞争及地方执行成本","chapters/western-han/imperial-capacity.tex","retrospective_history","《史记·平准书》；《汉书·食货志》；《盐铁论·本议》","制度存在可靠；实施地域与效果有争议","C"
"WH-0115-ZHANG-QIAN-SECOND","前115年","汉与西域诸国","张骞再使乌孙并派副使赴大宛、康居等地","可靠纪年；使团路线与回报材料有争议","《史记·大宛列传》；《汉书·张骞李广利传》；《汉书·西域传上·乌孙国》","张骞再使、乌孙外交与西域使团网络研究","河西走廊初步可通，汉廷希望以乌孙牵制匈奴并建立多边联系","西域诸国进入汉廷较稳定的外交视野，贸易、贡使和军事信息往来增加","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·大宛列传》；《汉书·张骞李广利传》；《汉书·西域传上·乌孙国》","可靠纪年；使团路线与回报材料有争议","C"
"WH-0112-NANYUE-CAMPAIGN","前112年","汉与南越","南越相吕嘉杀汉使，武帝发兵征南越","可靠纪年；南越内部派系与死者细节有争议","《史记·南越列传》；《汉书·武帝纪》；《汉书·南粤传》","南越危机、汉使团与岭南地方权力研究","南越王朝内亲汉与反汉力量冲突，汉廷试图将藩属关系改造为直接影响","汉军大规模南征开始，岭南将由朝贡关系转向郡县化","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·南越列传》；《汉书·武帝纪》；《汉书·南粤传》","可靠纪年；南越内部派系与死者细节有争议","C"
"WH-0111-NANYUE-ANNEXATION","前111年","汉与南越","汉军入番禺，灭南越并置南海等郡","可靠纪年；郡数及地方控制速度有争议","《史记·南越列传》；《汉书·武帝纪》；《汉书·地理志》","南越灭亡、岭南郡县与考古区域差异研究","吕嘉政变使汉廷拥有军事干预的直接理由，水陆军自多路进入岭南","岭南纳入汉朝行政版图；郡县、旧越首领和移民群体的互动需按地域分辨","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·南越列传》；《汉书·武帝纪》；《汉书·地理志》","可靠纪年；郡数及地方控制速度有争议","B"
"WH-0110-FENGSHAN","前110年","汉","武帝东巡泰山举行封禅，重塑皇帝祭祀权威","可靠纪年；礼仪复原有争议","《史记·封禅书》；《汉书·郊祀志》；《汉书·武帝纪》","武帝封禅、郊祀礼制与政治表演研究","北方和南方军事扩张增强皇帝自我表述的资源，方士与儒生对礼制解释竞争","封禅将战功、天命和祭祀相连，郊祀制度成为中央政治与财政投入的议题","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·封禅书》；《汉书·郊祀志》；《汉书·武帝纪》","可靠纪年；礼仪复原有争议","B"
"WH-0109-DIAN","前109年","汉与滇","汉军入滇，滇王降，设益州郡","可靠纪年；军事路线与地方统治程度有争议","《史记·西南夷列传》；《汉书·武帝纪》；《汉书·西南夷两粤朝鲜传》","滇国归附、益州郡设置与西南考古研究","汉廷欲控制西南道路和资源，西南夷政权在周边战事压力下调整关系","益州郡成为西南行政名目，滇池地区王权与汉制并存的具体形态仍须考古检验","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·西南夷列传》；《汉书·武帝纪》；《汉书·西南夷两粤朝鲜传》","可靠纪年；军事路线与地方统治程度有争议","B"
"WH-0108-WIMAN-CHOSEON","前108年","汉与卫满朝鲜","汉灭卫满朝鲜，设乐浪等郡","核心事件可靠；郡数、位置和存续时间有争议","《史记·朝鲜列传》；《汉书·武帝纪》；《汉书·地理志》","卫满朝鲜灭亡、汉郡与朝鲜半岛考古研究","朝鲜政权与汉使、周边部族的关系恶化，汉廷试图控制东北交通和外交","乐浪等郡成为汉在半岛北部的行政据点，其实际辖境和文化影响不可等同于全半岛统属","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·朝鲜列传》；《汉书·武帝纪》；《汉书·地理志》","核心事件可靠；郡数、位置和存续时间有争议","B"
"WH-0104-TAICHU-CALENDAR","前104年","汉","武帝改用太初历，调整岁首与历法计算","可靠纪年；具体算法与历法传播有争议","《汉书·武帝纪》；《汉书·律历志》；《史记·历书》","太初历、天文官僚与帝国时间秩序研究","旧历与天象、祭祀和行政岁首的对应引发争论，中央需要统一的历日权威","太初历为官府纪年和祭祀提供新框架，后世对其计算细节仍有不同复原","chapters/western-han/princes-frontier-and-expansion.tex","official_or_administrative_document","《汉书·武帝纪》；《汉书·律历志》；《史记·历书》","可靠纪年；具体算法与历法传播有争议","C"
"WH-0104-DAYUAN-FIRST","前104年","汉与大宛","李广利初征大宛失利，汉廷为汗血马再度集兵","核心事件可靠；军队规模与马种传说有争议","《史记·大宛列传》；《汉书·张骞李广利传》；《资治通鉴》卷二十","大宛战争、军马需求与中亚交通研究","汉廷重视大宛良马以补充骑兵，外交摩擦升级为远距离军事行动","首征暴露河西以西的补给极限，中央投入更多人力物资准备再征","chapters/western-han/princes-frontier-and-expansion.tex","retrospective_history","《史记·大宛列传》；《汉书·张骞李广利传》；《资治通鉴》卷二十","核心事件可靠；军队规模与马种传说有争议","C"
